Time_ms,Lead_I,Lead_II,Lead_III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
1640.00,0.009880,0.013173,0.004611,-0.007245,0.003293,0.009221,-0.022635,-0.005389,0.008562,0.021856,0.021197,0.009221
1648.00,0.003019,0.004025,0.001409,-0.002214,0.001006,0.002817,-0.020805,-0.008591,0.002616,0.013622,0.013421,0.002817
1656.00,0.005826,0.007768,0.002719,-0.004272,0.001942,0.005438,-0.021554,-0.007281,0.005049,0.016991,0.016603,0.005438
1664.00,0.011290,0.015054,0.005269,-0.008279,0.003763,0.010537,-0.023011,-0.004731,0.009785,0.023548,0.022796,0.010537
1672.00,0.006088,0.008117,0.002841,-0.004465,0.002029,0.005682,-0.021623,-0.007159,0.005276,0.017306,0.016900,0.005682
1680.00,0.002225,0.002966,0.001038,-0.001632,0.000742,0.002076,-0.020593,-0.008962,0.001928,0.012670,0.012521,0.002076
1688.00,0.008526,0.011368,0.003979,-0.006253,0.002842,0.007958,-0.022274,-0.006021,0.007389,0.020232,0.019663,0.007958
1696.00,0.009687,0.012916,0.004521,-0.007104,0.003229,0.009042,-0.022583,-0.005479,0.008396,0.021625,0.020979,0.009042
1704.00,0.002642,0.003523,0.001233,-0.001938,0.000881,0.002466,-0.020705,-0.008767,0.002290,0.013171,0.012995,0.002466
1712.00,0.003917,0.005222,0.001828,-0.002872,0.001306,0.003656,-0.021044,-0.008172,0.003394,0.014700,0.014439,0.003656
1720.00,0.010566,0.014087,0.004931,-0.007748,0.003522,0.009861,-0.022817,-0.005069,0.009157,0.022679,0.021974,0.009861
1728.00,0.007581,0.010108,0.003538,-0.005559,0.002527,0.007075,-0.022022,-0.006462,0.006570,0.019097,0.018592,0.007075
1736.00,0.004346,0.005794,0.002028,-0.003187,0.001449,0.004056,-0.021159,-0.007972,0.003766,0.015215,0.014925,0.004056
1744.00,0.013726,0.018301,0.006405,-0.010065,0.004575,0.012811,-0.023660,-0.003595,0.011895,0.026471,0.025556,0.012811
1752.00,0.023447,0.031262,0.010942,-0.017194,0.007816,0.021884,-0.026252,0.000942,0.020320,0.038136,0.036573,0.021884
1760.00,0.027348,0.036464,0.012762,-0.020055,0.009116,0.025525,-0.027293,0.002762,0.023702,0.042818,0.040994,0.025525
1768.00,0.041402,0.055202,0.019321,-0.030361,0.013801,0.038642,-0.031040,0.009321,0.035881,0.059682,0.056922,0.038642
1776.00,0.065222,0.086963,0.030437,-0.047830,0.021741,0.060874,-0.037393,0.020437,0.056526,0.088267,0.083919,0.060874
1784.00,0.079483,0.105977,0.037092,-0.058287,0.026494,0.074184,-0.041195,0.027092,0.068885,0.105379,0.100080,0.074184
1792.00,0.085420,0.113894,0.039863,-0.062642,0.028473,0.079726,-0.042779,0.029863,0.074031,0.112505,0.106810,0.079726
1800.00,0.094172,0.125562,0.043947,-0.069059,0.031391,0.087894,-0.045112,0.033947,0.081615,0.123006,0.116728,0.087894
1808.00,0.093938,0.125251,0.043838,-0.068888,0.031313,0.087676,-0.045050,0.033838,0.081413,0.122726,0.116463,0.087676
1816.00,0.075524,0.100699,0.035245,-0.055384,0.025175,0.070489,-0.040140,0.025245,0.065454,0.100629,0.095594,0.070489
1824.00,0.056655,0.075541,0.026439,-0.041547,0.018885,0.052878,-0.035108,0.016439,0.049101,0.077987,0.074210,0.052878
1832.00,0.046272,0.061697,0.021594,-0.033933,0.015424,0.043188,-0.032339,0.011594,0.040103,0.065527,0.062442,0.043188
1840.00,0.031026,0.041368,0.014479,-0.022752,0.010342,0.028957,-0.028274,0.004479,0.026889,0.047231,0.045162,0.028957
1848.00,0.013369,0.017825,0.006239,-0.009804,0.004456,0.012478,-0.023565,-0.003761,0.011586,0.026043,0.025151,0.012478
1856.00,0.009232,0.012309,0.004308,-0.006770,0.003077,0.008616,-0.022462,-0.005692,0.008001,0.021078,0.020462,0.008616
1864.00,0.010751,0.014334,0.005017,-0.007884,0.003584,0.010034,-0.022867,-0.004983,0.009317,0.022901,0.022184,0.010034
1872.00,0.003555,0.004740,0.001659,-0.002607,0.001185,0.003318,-0.020948,-0.008341,0.003081,0.014266,0.014029,0.003318
1880.00,-0.001212,-0.001616,-0.000566,0.000889,-0.000404,-0.001131,-0.019677,-0.010566,-0.001050,0.008546,0.008626,-0.001131
1888.00,0.004715,0.006287,0.002200,-0.003458,0.001572,0.004401,-0.021257,-0.007800,0.004086,0.015658,0.015344,0.004401
1896.00,0.005721,0.007628,0.002670,-0.004195,0.001907,0.005339,-0.021526,-0.007330,0.004958,0.016865,0.016483,0.005339
1904.00,-0.001421,-0.001895,-0.000663,0.001042,-0.000474,-0.001326,-0.019621,-0.010663,-0.001232,0.008295,0.008389,-0.001326
1912.00,-0.000303,-0.000404,-0.000141,0.000222,-0.000101,-0.000283,-0.019919,-0.010141,-0.000263,0.009636,0.009656,-0.000283
1920.00,0.005775,0.007700,0.002695,-0.004235,0.001925,0.005390,-0.021540,-0.007305,0.005005,0.016930,0.016545,0.005390
1928.00,-0.002022,-0.002696,-0.000944,0.001483,-0.000674,-0.001887,-0.019461,-0.010944,-0.001753,0.007573,0.007708,-0.001887
1936.00,-0.035634,-0.047512,-0.016629,0.026132,-0.011878,-0.033258,-0.010498,-0.026629,-0.030883,-0.032761,-0.030385,-0.033258
1944.00,-0.095371,-0.127161,-0.044506,0.069938,-0.031790,-0.089013,0.005432,-0.054506,-0.082655,-0.104445,-0.098087,-0.089013
1952.00,-0.070114,-0.093485,-0.032720,0.051417,-0.023371,-0.065440,-0.001303,-0.042720,-0.060766,-0.074137,-0.069463,-0.065440
1960.00,0.187724,0.250299,0.087605,-0.137664,0.062575,0.175209,-0.070060,0.077605,0.162694,0.235269,0.222754,0.175209
1968.00,0.596262,0.795015,0.278255,-0.437259,0.198754,0.556511,-0.179003,0.268255,0.516760,0.725514,0.685763,0.556511
1976.00,0.761966,1.015954,0.355584,-0.558775,0.253989,0.711168,-0.223191,0.345584,0.660370,0.924359,0.873561,0.711168
1984.00,0.445908,0.594544,0.208090,-0.326999,0.148636,0.416181,-0.138909,0.198090,0.386454,0.545090,0.515363,0.416181
1992.00,0.016503,0.022004,0.007701,-0.012102,0.005501,0.015403,-0.024401,-0.002299,0.014302,0.029803,0.028703,0.015403
2000.00,-0.173680,-0.231574,-0.081051,0.127366,-0.057893,-0.162102,0.026315,-0.091051,-0.150523,-0.198417,-0.186838,-0.162102
2008.00,-0.155731,-0.207642,-0.072675,0.114203,-0.051910,-0.145349,0.021528,-0.082675,-0.134967,-0.176877,-0.166495,-0.145349
2016.00,-0.079897,-0.106530,-0.037285,0.058591,-0.026632,-0.074571,0.001306,-0.047285,-0.069244,-0.085877,-0.080550,-0.074571
2024.00,-0.023857,-0.031809,-0.011133,0.017495,-0.007952,-0.022266,-0.013638,-0.021133,-0.020676,-0.018628,-0.017038,-0.022266
2032.00,0.005814,0.007752,0.002713,-0.004264,0.001938,0.005427,-0.021550,-0.007287,0.005039,0.016977,0.016589,0.005427
2040.00,0.012936,0.017248,0.006037,-0.009486,0.004312,0.012073,-0.023450,-0.003963,0.011211,0.025523,0.024660,0.012073
2048.00,0.011139,0.014852,0.005198,-0.008169,0.003713,0.010396,-0.022970,-0.004802,0.009654,0.023367,0.022624,0.010396
2056.00,0.019851,0.026468,0.009264,-0.014557,0.006617,0.018528,-0.025294,-0.000736,0.017204,0.033821,0.032498,0.018528
2064.00,0.032748,0.043664,0.015282,-0.024015,0.010916,0.030565,-0.028733,0.005282,0.028381,0.049297,0.047114,0.030565
2072.00,0.036747,0.048996,0.017149,-0.026948,0.012249,0.034297,-0.029799,0.007149,0.031848,0.054097,0.051647,0.034297
2080.00,0.044010,0.058680,0.020538,-0.032274,0.014670,0.041076,-0.031736,0.010538,0.038142,0.062812,0.059878,0.041076
2088.00,0.063438,0.084583,0.029604,-0.046521,0.021146,0.059208,-0.036917,0.019604,0.054979,0.086125,0.081896,0.059208
2096.00,0.079690,0.106254,0.037189,-0.058439,0.026563,0.074378,-0.041251,0.027189,0.069065,0.105628,0.100316,0.074378
2104.00,0.089524,0.119365,0.041778,-0.065651,0.029841,0.083555,-0.043873,0.031778,0.077587,0.117428,0.111460,0.083555
2112.00,0.109099,0.145466,0.050913,-0.080006,0.036366,0.101826,-0.049093,0.040913,0.094553,0.140919,0.133646,0.101826
2120.00,0.134870,0.179827,0.062939,-0.098905,0.044957,0.125879,-0.055965,0.052939,0.116887,0.171844,0.162853,0.125879
2128.00,0.150915,0.201220,0.070427,-0.110671,0.050305,0.140854,-0.060244,0.060427,0.130793,0.191098,0.181037,0.140854
2136.00,0.165325,0.220434,0.077152,-0.121238,0.055108,0.154303,-0.064087,0.067152,0.143282,0.208390,0.197369,0.154303
2144.00,0.189289,0.252386,0.088335,-0.138812,0.063096,0.176670,-0.070477,0.078335,0.164051,0.237147,0.224528,0.176670
2152.00,0.208638,0.278184,0.097364,-0.153001,0.069546,0.194729,-0.075637,0.087364,0.180819,0.260365,0.246456,0.194729
2160.00,0.215546,0.287394,0.100588,-0.158067,0.071849,0.201176,-0.077479,0.090588,0.186806,0.268655,0.254285,0.201176
2168.00,0.225248,0.300331,0.105116,-0.165182,0.075083,0.210232,-0.080066,0.095116,0.195215,0.280298,0.265282,0.210232
2176.00,0.238226,0.317634,0.111172,-0.174699,0.079409,0.222344,-0.083527,0.101172,0.206462,0.295871,0.279989,0.222344
2184.00,0.237793,0.317058,0.110970,-0.174382,0.079264,0.221940,-0.083412,0.100970,0.206087,0.295352,0.279499,0.221940
2192.00,0.228935,0.305247,0.106837,-0.167886,0.076312,0.213673,-0.081049,0.096837,0.198411,0.284722,0.269460,0.213673
2200.00,0.226230,0.301639,0.105574,-0.165902,0.075410,0.211148,-0.080328,0.095574,0.196066,0.281475,0.266394,0.211148
2208.00,0.219562,0.292749,0.102462,-0.161012,0.073187,0.204924,-0.078550,0.092462,0.190287,0.273474,0.258837,0.204924
2216.00,0.199020,0.265361,0.092876,-0.145948,0.066340,0.185752,-0.073072,0.082876,0.172484,0.248824,0.235556,0.185752
2224.00,0.179772,0.239696,0.083894,-0.131833,0.059924,0.167787,-0.067939,0.073894,0.155803,0.225727,0.213742,0.167787
2232.00,0.167730,0.223640,0.078274,-0.123002,0.055910,0.156548,-0.064728,0.068274,0.145366,0.211276,0.200094,0.156548
2240.00,0.147401,0.196534,0.068787,-0.108094,0.049134,0.137574,-0.059307,0.058787,0.127747,0.186881,0.177054,0.137574
2248.00,0.120624,0.160833,0.056291,-0.088458,0.040208,0.112583,-0.052167,0.046291,0.104541,0.154749,0.146708,0.112583
2256.00,0.104067,0.138755,0.048564,-0.076315,0.034689,0.097129,-0.047751,0.038564,0.090191,0.134880,0.127942,0.097129
2264.00,0.091301,0.121735,0.042607,-0.066954,0.030434,0.085214,-0.044347,0.032607,0.079127,0.119561,0.113474,0.085214
2272.00,0.069441,0.092587,0.032406,-0.050923,0.023147,0.064811,-0.038517,0.022406,0.060182,0.093329,0.088699,0.064811
2280.00,0.050771,0.067695,0.023693,-0.037232,0.016924,0.047387,-0.033539,0.013693,0.044002,0.070926,0.067541,0.047387
2288.00,0.044253,0.059004,0.020651,-0.032452,0.014751,0.041303,-0.031801,0.010651,0.038352,0.063103,0.060153,0.041303
2296.00,0.034581,0.046109,0.016138,-0.025360,0.011527,0.032276,-0.029222,0.006138,0.029971,0.051498,0.049192,0.032276
2304.00,0.018580,0.024773,0.008671,-0.013625,0.006193,0.017341,-0.024955,-0.001329,0.016103,0.032296,0.031057,0.017341
2312.00,0.012552,0.016736,0.005858,-0.009205,0.004184,0.011715,-0.023347,-0.004142,0.010878,0.025062,0.024225,0.011715
2320.00,0.013204,0.017605,0.006162,-0.009683,0.004401,0.012323,-0.023521,-0.003838,0.011443,0.025844,0.024964,0.012323
2328.00,0.004995,0.006661,0.002331,-0.003663,0.001665,0.004662,-0.021332,-0.007669,0.004329,0.015995,0.015662,0.004662
2336.00,-0.003476,-0.004635,-0.001622,0.002549,-0.001159,-0.003244,-0.019073,-0.011622,-0.003013,0.005829,0.006061,-0.003244
2344.00,-0.000419,-0.000559,-0.000196,0.000308,-0.000140,-0.000391,-0.019888,-0.010196,-0.000363,0.009497,0.009525,-0.000391
2352.00,0.000653,0.000870,0.000305,-0.000479,0.000218,0.000609,-0.020174,-0.009695,0.000566,0.010783,0.010740,0.000609
2360.00,-0.007433,-0.009910,-0.003469,0.005451,-0.002478,-0.006937,-0.018018,-0.013469,-0.006442,0.001081,0.001576,-0.006937
2368.00,-0.008857,-0.011810,-0.004133,0.006495,-0.002952,-0.008267,-0.017638,-0.014133,-0.007676,-0.000629,-0.000038,-0.008267
2376.00,-0.002692,-0.003589,-0.001256,0.001974,-0.000897,-0.002512,-0.019282,-0.011256,-0.002333,0.006770,0.006949,-0.002512
2384.00,-0.005355,-0.007140,-0.002499,0.003927,-0.001785,-0.004998,-0.018572,-0.012499,-0.004641,0.003574,0.003931,-0.004998
2392.00,-0.011818,-0.015757,-0.005515,0.008666,-0.003939,-0.011030,-0.016849,-0.015515,-0.010242,-0.004182,-0.003394,-0.011030
2400.00,-0.007693,-0.010257,-0.003590,0.005641,-0.002564,-0.007180,-0.017949,-0.013590,-0.006667,0.000769,0.001282,-0.007180
2408.00,-0.003507,-0.004676,-0.001637,0.002572,-0.001169,-0.003273,-0.019065,-0.011637,-0.003040,0.005791,0.006025,-0.003273
2416.00,-0.009779,-0.013039,-0.004564,0.007172,-0.003260,-0.009127,-0.017392,-0.014564,-0.008475,-0.001735,-0.001083,-0.009127
2424.00,-0.012092,-0.016123,-0.005643,0.008868,-0.004031,-0.011286,-0.016775,-0.015643,-0.010480,-0.004511,-0.003705,-0.011286
2432.00,-0.005366,-0.007155,-0.002504,0.003935,-0.001789,-0.005008,-0.018569,-0.012504,-0.004651,0.003561,0.003918,-0.005008
2440.00,-0.005945,-0.007927,-0.002774,0.004360,-0.001982,-0.005549,-0.018415,-0.012774,-0.005152,0.002866,0.003262,-0.005549
2448.00,-0.012799,-0.017065,-0.005973,0.009386,-0.004266,-0.011946,-0.016587,-0.015973,-0.011092,-0.005359,-0.004505,-0.011946
2456.00,-0.009979,-0.013305,-0.004657,0.007318,-0.003326,-0.009313,-0.017339,-0.014657,-0.008648,-0.001974,-0.001309,-0.009313
2464.00,-0.004498,-0.005997,-0.002099,0.003298,-0.001499,-0.004198,-0.018801,-0.012099,-0.003898,0.004603,0.004903,-0.004198
2472.00,-0.009680,-0.012906,-0.004517,0.007099,-0.003227,-0.009035,-0.017419,-0.014517,-0.008389,-0.001616,-0.000970,-0.009035
2480.00,-0.013521,-0.018027,-0.006310,0.009915,-0.004507,-0.012619,-0.016395,-0.016310,-0.011718,-0.006225,-0.005323,-0.012619
2488.00,-0.007196,-0.009595,-0.003358,0.005277,-0.002399,-0.006716,-0.018081,-0.013358,-0.006237,0.001365,0.001844,-0.006716
2496.00,-0.006018,-0.008024,-0.002809,0.004413,-0.002006,-0.005617,-0.018395,-0.012809,-0.005216,0.002778,0.003179,-0.005617
2504.00,-0.013073,-0.017431,-0.006101,0.009587,-0.004358,-0.012201,-0.016514,-0.016101,-0.011330,-0.005687,-0.004816,-0.012201
2512.00,-0.011891,-0.015855,-0.005549,0.008720,-0.003964,-0.011099,-0.016829,-0.015549,-0.010306,-0.004270,-0.003477,-0.011099
2520.00,-0.005558,-0.007411,-0.002594,0.004076,-0.001853,-0.005188,-0.018518,-0.012594,-0.004817,0.003330,0.003701,-0.005188
2528.00,-0.009380,-0.012506,-0.004377,0.006879,-0.003127,-0.008755,-0.017499,-0.014377,-0.008129,-0.001256,-0.000631,-0.008755
2536.00,-0.014515,-0.019354,-0.006774,0.010645,-0.004838,-0.013548,-0.016129,-0.016774,-0.012580,-0.007418,-0.006451,-0.013548
2544.00,-0.008911,-0.011882,-0.004159,0.006535,-0.002970,-0.008317,-0.017624,-0.014159,-0.007723,-0.000694,-0.000100,-0.008317
2552.00,-0.005768,-0.007691,-0.002692,0.004230,-0.001923,-0.005384,-0.018462,-0.012692,-0.004999,0.003078,0.003462,-0.005384
2560.00,-0.011829,-0.015771,-0.005520,0.008674,-0.003943,-0.011040,-0.016846,-0.015520,-0.010251,-0.004194,-0.003406,-0.011040
2568.00,-0.010630,-0.014173,-0.004961,0.007795,-0.003543,-0.009921,-0.017165,-0.014961,-0.009213,-0.002756,-0.002047,-0.009921
2576.00,-0.000326,-0.000435,-0.000152,0.000239,-0.000109,-0.000305,-0.019913,-0.010152,-0.000283,0.009608,0.009630,-0.000305
2584.00,0.003781,0.005041,0.001764,-0.002772,0.001260,0.003529,-0.021008,-0.008236,0.003276,0.014537,0.014285,0.003529
2592.00,0.007702,0.010270,0.003594,-0.005648,0.002567,0.007189,-0.022054,-0.006406,0.006675,0.019243,0.018729,0.007189
2600.00,0.026078,0.034771,0.012170,-0.019124,0.008693,0.024340,-0.026954,0.002170,0.022601,0.041294,0.039555,0.024340
2608.00,0.047260,0.063013,0.022055,-0.034657,0.015753,0.044109,-0.032603,0.012055,0.040958,0.066712,0.063561,0.044109
2616.00,0.057997,0.077329,0.027065,-0.042531,0.019332,0.054131,-0.035466,0.017065,0.050264,0.079597,0.075730,0.054131
2624.00,0.068929,0.091905,0.032167,-0.050548,0.022976,0.064334,-0.038381,0.022167,0.059738,0.092715,0.088120,0.064334
2632.00,0.081646,0.108861,0.038101,-0.059874,0.027215,0.076203,-0.041772,0.028101,0.070760,0.107975,0.102532,0.076203
2640.00,0.078103,0.104137,0.036448,-0.057275,0.026034,0.072896,-0.040827,0.026448,0.067689,0.103723,0.098517,0.072896
2648.00,0.060211,0.080282,0.028099,-0.044155,0.020070,0.056197,-0.036056,0.018099,0.052183,0.082253,0.078239,0.056197
2656.00,0.046972,0.062629,0.021920,-0.034446,0.015657,0.043840,-0.032526,0.011920,0.040709,0.066366,0.063235,0.043840
2664.00,0.035241,0.046988,0.016446,-0.025843,0.011747,0.032892,-0.029398,0.006446,0.030542,0.052289,0.049940,0.032892
2672.00,0.014902,0.019870,0.006954,-0.010928,0.004967,0.013909,-0.023974,-0.003046,0.012915,0.027883,0.026889,0.013909
2680.00,-0.000348,-0.000464,-0.000162,0.000255,-0.000116,-0.000325,-0.019907,-0.010162,-0.000302,0.009582,0.009605,-0.000325
2688.00,-0.001503,-0.002003,-0.000701,0.001102,-0.000501,-0.001402,-0.019599,-0.010701,-0.001302,0.008197,0.008297,-0.001402
2696.00,-0.004634,-0.006178,-0.002162,0.003398,-0.001545,-0.004325,-0.018764,-0.012162,-0.004016,0.004440,0.004749,-0.004325
2704.00,-0.013877,-0.018503,-0.006476,0.010177,-0.004626,-0.012952,-0.016299,-0.016476,-0.012027,-0.006653,-0.005728,-0.012952
2712.00,-0.013673,-0.018230,-0.006381,0.010027,-0.004558,-0.012761,-0.016354,-0.016381,-0.011850,-0.006407,-0.005496,-0.012761
2720.00,-0.007714,-0.010285,-0.003600,0.005657,-0.002571,-0.007199,-0.017943,-0.013600,-0.006685,0.000744,0.001258,-0.007199
2728.00,-0.011652,-0.015536,-0.005438,0.008545,-0.003884,-0.010875,-0.016893,-0.015438,-0.010098,-0.003982,-0.003206,-0.010875
2736.00,-0.016825,-0.022433,-0.007852,0.012338,-0.005608,-0.015703,-0.015513,-0.017852,-0.014582,-0.010190,-0.009068,-0.015703
2744.00,-0.011297,-0.015062,-0.005272,0.008284,-0.003766,-0.010544,-0.016988,-0.015272,-0.009790,-0.003556,-0.002803,-0.010544
2752.00,-0.008522,-0.011363,-0.003977,0.006250,-0.002841,-0.007954,-0.017727,-0.013977,-0.007386,-0.000227,0.000341,-0.007954
2760.00,-0.017854,-0.023805,-0.008332,0.013093,-0.005951,-0.016663,-0.015239,-0.018332,-0.015473,-0.011424,-0.010234,-0.016663
2768.00,-0.040276,-0.053701,-0.018796,0.029536,-0.013425,-0.037591,-0.009260,-0.028796,-0.034906,-0.038331,-0.035646,-0.037591
2776.00,-0.096258,-0.128344,-0.044920,0.070589,-0.032086,-0.089840,0.005669,-0.054920,-0.083423,-0.105509,-0.099092,-0.089840
2784.00,-0.104801,-0.139735,-0.048907,0.076854,-0.034934,-0.097814,0.007947,-0.058907,-0.090828,-0.115761,-0.108774,-0.097814
2792.00,0.111402,0.148537,0.051988,-0.081695,0.037134,0.103976,-0.049707,0.041988,0.096549,0.143683,0.136256,0.103976
2800.00,0.522074,0.696098,0.243634,-0.382854,0.174025,0.487269,-0.159220,0.233634,0.452464,0.636488,0.601683,0.487269
2808.00,0.757425,1.009901,0.353465,-0.555445,0.252475,0.706930,-0.221980,0.343465,0.656435,0.918910,0.868415,0.706930
2816.00,0.503312,0.671082,0.234879,-0.369095,0.167771,0.469757,-0.154216,0.224879,0.436203,0.613974,0.580420,0.469757
2824.00,0.062568,0.083424,0.029198,-0.045883,0.020856,0.058397,-0.036685,0.019198,0.054226,0.085082,0.080911,0.058397
2832.00,-0.169124,-0.225499,-0.078925,0.124024,-0.056375,-0.157849,0.025100,-0.088925,-0.146574,-0.192949,-0.181674,-0.157849
2840.00,-0.181119,-0.241491,-0.084522,0.132820,-0.060373,-0.169044,0.028298,-0.094522,-0.156969,-0.207342,-0.195268,-0.169044
2848.00,-0.108504,-0.144672,-0.050635,0.079570,-0.036168,-0.101270,0.008934,-0.060635,-0.094037,-0.120205,-0.112971,-0.101270
2856.00,-0.040669,-0.054225,-0.018979,0.029824,-0.013556,-0.037958,-0.009155,-0.028979,-0.035246,-0.038803,-0.036091,-0.037958
2864.00,-0.007523,-0.010031,-0.003511,0.005517,-0.002508,-0.007022,-0.017994,-0.013511,-0.006520,0.000972,0.001474,-0.007022
2872.00,-0.003574,-0.004765,-0.001668,0.002621,-0.001191,-0.003335,-0.019047,-0.011668,-0.003097,0.005712,0.005950,-0.003335
2880.00,-0.002184,-0.002911,-0.001019,0.001601,-0.000728,-0.002038,-0.019418,-0.011019,-0.001892,0.007380,0.007525,-0.002038
2888.00,0.009947,0.013263,0.004642,-0.007294,0.003316,0.009284,-0.022653,-0.005358,0.008621,0.021936,0.021273,0.009284
2896.00,0.018398,0.024531,0.008586,-0.013492,0.006133,0.017172,-0.024906,-0.001414,0.015945,0.032078,0.030852,0.017172
2904.00,0.020353,0.027138,0.009498,-0.014926,0.006784,0.018996,-0.025428,-0.000502,0.017639,0.034424,0.033067,0.018996
2912.00,0.032447,0.043262,0.015142,-0.023794,0.010816,0.030284,-0.028652,0.005142,0.028121,0.048936,0.046773,0.030284
2920.00,0.051685,0.068914,0.024120,-0.037903,0.017228,0.048240,-0.033783,0.014120,0.044794,0.072023,0.068577,0.048240
2928.00,0.062749,0.083665,0.029283,-0.046016,0.020916,0.058566,-0.036733,0.019283,0.054382,0.085299,0.081115,0.058566
2936.00,0.074326,0.099101,0.034686,-0.054506,0.024775,0.069371,-0.039820,0.024686,0.064416,0.099191,0.094236,0.069371
2944.00,0.098141,0.130854,0.045799,-0.071970,0.032714,0.091598,-0.046171,0.035799,0.085055,0.127769,0.121226,0.091598
2952.00,0.120433,0.160578,0.056202,-0.088318,0.040144,0.112404,-0.052116,0.046202,0.104376,0.154520,0.146491,0.112404
2960.00,0.133607,0.178143,0.062350,-0.097978,0.044536,0.124700,-0.055629,0.052350,0.115793,0.170328,0.161421,0.124700
2968.00,0.152898,0.203863,0.071352,-0.112125,0.050966,0.142704,-0.060773,0.061352,0.132511,0.193477,0.183284,0.142704
2976.00,0.178533,0.238045,0.083316,-0.130925,0.059511,0.166631,-0.067609,0.073316,0.154729,0.224240,0.212338,0.166631
2984.00,0.193331,0.257774,0.090221,-0.141776,0.064444,0.180442,-0.071555,0.080221,0.167553,0.241997,0.229108,0.180442
2992.00,0.201555,0.268740,0.094059,-0.147807,0.067185,0.188118,-0.073748,0.084059,0.174681,0.251866,0.238429,0.188118
3000.00,0.216901,0.289202,0.101221,-0.159061,0.072300,0.202441,-0.077840,0.091221,0.187981,0.270282,0.255821,0.202441
